,emp_length,annual_inc,debt_to_income,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,collections_12_mths_ex_med,mths_since_last_major_derog,cr_line_yrs,cr_line_mths,cr_line_days,is_bad,emp_title,pymnt_plan,purpose_cat,zip_code,initial_list_status,home_ownership,verification_status,policy_code,addr_state
164,1,25000.0,7.58,0.0,0.0,81.0,,6.0,0.0,7090,73.1,10.0,0.0,3,2000.0,11.0,1.0,0,2944,0,10,671,0,4,0,4,4
165,4,600000.0,7.09,0.0,1.0,31.0,,9.0,0.0,58222,39.0,38.0,0.0,3,1993.0,4.0,1.0,1,5848,0,12,635,0,3,1,4,4
166,9,95000.0,4.47,0.0,0.0,81.0,,4.0,0.0,13855,42.5,21.0,0.0,1,1987.0,1.0,1.0,0,4826,0,4,44,0,0,0,4,30
167,4,85000.0,5.15,0.0,0.0,,,6.0,0.0,802,0.9,9.0,0.0,2,2006.0,3.0,1.0,0,7839,0,12,164,0,4,2,0,20
168,10,57000.0,28.25,0.0,0.0,,,18.0,0.0,25136,36.2,41.0,0.0,3,1994.0,10.0,1.0,0,7762,0,4,569,0,0,1,1,42
169,10,75288.0,7.73,0.0,0.0,47.0,,6.0,0.0,18352,61.2,19.0,0.0,2,1995.0,12.0,1.0,0,1951,0,4,448,0,0,0,4,14
170,10,124000.0,18.56,0.0,4.0,,,11.0,0.0,117200,91.2,16.0,0.0,3,2000.0,7.0,1.0,0,5595,0,4,69,0,0,0,1,33
171,10,60000.0,9.52,0.0,5.0,,,4.0,0.0,1293,39.2,17.0,0.0,1,1997.0,4.0,1.0,0,793,0,4,464,0,4,2,1,24
172,10,36000.0,2.9,0.0,1.0,,,7.0,0.0,2980,31.7,10.0,0.0,2,2004.0,10.0,1.0,0,4919,0,4,76,0,4,1,0,33
173,1,21000.0,20.11,0.0,0.0,,,4.0,0.0,2797,93.2,8.0,0.0,3,2006.0,2.0,1.0,0,2582,0,18,650,0,4,1,2,4
174,6,36600.0,23.67,0.0,0.0,,,10.0,0.0,624,3.5,33.0,0.0,1,2002.0,4.0,1.0,0,7841,0,18,247,0,0,0,0,10
175,10,87000.0,5.57,1.0,0.0,13.0,,5.0,0.0,5742,55.2,18.0,0.0,1,1986.0,3.0,1.0,0,2467,0,18,718,0,0,0,2,0
176,5,96216.0,1.91,0.0,2.0,,,14.0,0.0,3351,0.4,47.0,0.0,3,1994.0,3.0,1.0,0,55,0,8,671,0,0,1,3,4
177,1,63096.0,2.66,0.0,1.0,,,9.0,0.0,6367,37.3,14.0,0.0,3,1984.0,8.0,1.0,0,2729,0,4,536,0,0,0,1,35
178,7,200000.0,9.55,0.0,1.0,,,29.0,0.0,29680,45.8,41.0,0.0,3,1971.0,4.0,1.0,0,7828,0,4,288,0,4,2,2,9
179,8,35500.0,23.8,1.0,1.0,18.0,,17.0,0.0,5739,26.7,28.0,0.0,1,2001.0,7.0,1.0,0,6692,0,4,198,0,0,0,1,44
180,10,84000.0,23.04,0.0,3.0,39.0,0.0,13.0,0.0,24280,93.4,38.0,0.0,2,1989.0,9.0,1.0,0,2212,0,21,674,0,4,0,3,4
181,1,36000.0,13.43,0.0,3.0,82.0,63.0,8.0,1.0,5049,78.9,17.0,0.0,2,1998.0,1.0,1.0,0,4747,0,12,248,0,0,2,2,10
182,1,30000.0,0.68,0.0,0.0,,,8.0,0.0,893,38.8,11.0,0.0,2,2001.0,8.0,1.0,0,4239,0,25,184,0,3,0,3,44
183,7,42000.0,13.51,0.0,0.0,,,7.0,0.0,1741,18.7,15.0,0.0,3,2003.0,12.0,1.0,0,3382,0,4,636,0,3,1,0,4
184,8,100000.0,24.57,0.0,5.0,,,15.0,0.0,26561,91.5,39.0,0.0,3,1997.0,4.0,1.0,0,3189,0,18,658,0,0,2,1,4
185,4,100000.0,6.05,0.0,0.0,79.0,,5.0,0.0,11006,65.1,36.0,0.0,2,1989.0,12.0,1.0,0,947,0,4,561,0,0,1,3,42
186,9,150000.0,14.9,0.0,6.0,,,14.0,0.0,10976,68.6,22.0,0.0,2,1998.0,3.0,1.0,0,4639,0,4,54,0,0,2,1,30
187,3,62280.0,7.78,0.0,1.0,,,10.0,0.0,13316,33.3,34.0,0.0,3,1990.0,3.0,1.0,0,4034,0,4,654,0,4,2,4,4
188,9,65000.0,16.8,0.0,0.0,,,9.0,0.0,18550,46.4,24.0,0.0,2,1998.0,10.0,1.0,0,7224,0,4,703,0,4,0,2,46
189,10,80070.0,15.42,0.0,0.0,,,15.0,0.0,52856,74.7,39.0,0.0,2,1979.0,8.0,1.0,0,1411,0,21,51,0,0,1,4,30
190,10,72972.35,24.16,0.0,1.0,,,10.0,0.0,17312,60.3,15.0,0.0,3,1991.0,1.0,1.0,0,2157,0,2,77,0,0,1,3,33
191,2,36000.0,10.8,0.0,0.0,,,9.0,0.0,7496,85.2,13.0,0.0,1,2005.0,11.0,1.0,0,4325,0,4,657,0,0,2,4,4
192,1,35000.0,12.82,0.0,0.0,69.0,38.0,10.0,1.0,10862,71.6,22.0,0.0,2,2003.0,10.0,1.0,0,2580,0,2,41,0,4,0,2,6
193,3,42264.0,16.83,1.0,2.0,23.0,,11.0,0.0,8911,53.4,19.0,0.0,1,2001.0,10.0,1.0,0,3543,0,4,442,0,4,0,4,14
194,10,133119.0,19.36,0.0,1.0,,,13.0,0.0,10461,64.6,55.0,0.0,3,1993.0,10.0,1.0,0,7152,0,2,265,0,0,2,1,9
195,8,60996.0,17.82,0.0,0.0,,,14.0,0.0,58504,30.9,34.0,0.0,2,1990.0,4.0,1.0,0,7643,0,18,70,0,0,2,0,33
196,4,28000.0,12.21,1.0,1.0,22.0,,12.0,0.0,6347,70.0,16.0,0.0,2,2005.0,5.0,1.0,1,1411,0,4,76,0,4,1,1,33
197,2,40000.0,19.32,0.0,0.0,34.0,,7.0,0.0,2707,31.5,13.0,0.0,2,2003.0,10.0,1.0,0,2441,0,4,549,0,4,0,0,42
198,1,25040.0,16.29,0.0,0.0,,,5.0,0.0,50638,8.5,8.0,0.0,1,1991.0,1.0,1.0,0,2333,0,8,290,0,0,2,1,1
199,9,150000.0,12.93,0.0,1.0,76.0,,12.0,0.0,58179,84.2,46.0,0.0,2,1995.0,12.0,1.0,0,2448,0,4,158,0,0,0,4,7
200,1,48000.0,14.65,0.0,0.0,,,8.0,0.0,7062,50.1,22.0,0.0,3,1998.0,11.0,1.0,0,5979,0,12,515,0,0,2,1,18
201,1,120000.0,11.7,0.0,3.0,,,10.0,0.0,18131,81.1,25.0,0.0,3,1990.0,9.0,1.0,0,4639,0,4,34,0,4,0,2,6
202,5,14400.0,10.08,0.0,0.0,,,5.0,0.0,6940,31.7,7.0,0.0,2,1995.0,6.0,1.0,0,6360,0,18,275,0,3,2,0,9
203,7,53000.0,18.18,0.0,0.0,,,9.0,0.0,9066,63.8,18.0,0.0,3,1987.0,7.0,1.0,0,1249,0,2,671,0,4,0,1,4
204,2,42452.0,21.14,0.0,2.0,,,13.0,0.0,42470,82.6,17.0,0.0,1,1999.0,9.0,1.0,0,4411,0,4,362,0,0,1,1,34
205,3,67735.0,18.8,0.0,2.0,,,8.0,0.0,18364,75.6,16.0,0.0,2,2004.0,3.0,1.0,0,4302,0,4,241,0,0,2,0,39
206,2,35000.0,3.81,2.0,0.0,5.0,,5.0,0.0,1919,9.7,17.0,0.0,2,1999.0,10.0,1.0,0,6238,0,4,675,0,3,1,1,4
207,10,125004.0,16.07,0.0,1.0,24.0,,19.0,0.0,35178,50.3,34.0,0.0,3,1992.0,5.0,1.0,0,7232,0,4,236,0,0,1,4,39
208,10,44300.0,5.47,0.0,0.0,73.0,110.0,9.0,1.0,5074,35.2,34.0,0.0,1,1994.0,6.0,1.0,0,1019,0,2,277,0,0,2,1,9
209,10,62400.0,20.77,0.0,0.0,,,7.0,0.0,27750,40.3,18.0,0.0,3,1992.0,8.0,1.0,0,564,0,4,658,0,4,1,0,4
210,4,88000.0,15.38,0.0,0.0,34.0,,16.0,0.0,15847,45.5,43.0,0.0,2,1994.0,12.0,1.0,1,2557,0,5,650,0,0,1,4,4
211,2,75000.0,0.72,0.0,1.0,,,7.0,0.0,370,2.1,8.0,0.0,1,2004.0,9.0,1.0,0,4680,0,8,635,0,4,2,3,4
212,10,43800.0,12.66,0.0,1.0,32.0,,14.0,0.0,3294,70.1,30.0,0.0,1,1995.0,7.0,1.0,1,4812,0,4,57,0,0,0,3,30
213,5,60000.0,20.24,0.0,0.0,26.0,,10.0,0.0,10026,77.7,23.0,0.0,1,1999.0,10.0,1.0,0,4639,0,25,688,0,4,1,3,4
214,1,50000.0,26.86,0.0,0.0,0.0,0.0,10.0,0.0,18579,82.9,20.0,0.0,2,1998.0,3.0,1.0,0,2695,0,4,660,0,4,0,0,4
215,3,49800.0,9.61,0.0,2.0,,,7.0,0.0,2834,4.8,27.0,0.0,3,1970.0,3.0,1.0,0,3607,0,4,292,0,0,2,4,1
216,10,40000.0,14.58,0.0,2.0,,,17.0,0.0,7497,12.1,30.0,0.0,2,1999.0,12.0,1.0,0,6838,0,4,372,0,0,2,2,22
217,9,62400.0,14.88,0.0,0.0,29.0,,8.0,0.0,1268,31.7,19.0,0.0,2,1998.0,8.0,1.0,0,3187,0,16,323,0,0,2,0,17
218,3,48000.0,19.93,0.0,5.0,33.0,,9.0,0.0,4187,63.4,13.0,0.0,1,1982.0,4.0,1.0,0,5256,0,4,692,0,4,1,1,11
219,1,37000.0,9.54,0.0,0.0,,,7.0,0.0,8619,57.1,15.0,0.0,3,1996.0,9.0,1.0,0,6705,0,2,422,0,3,2,2,23
220,10,42000.0,11.09,0.0,2.0,49.0,,7.0,0.0,3628,26.1,13.0,0.0,3,2001.0,12.0,1.0,0,709,0,8,440,0,3,0,0,14
221,2,42000.0,13.49,0.0,0.0,,,9.0,0.0,11817,15.7,42.0,0.0,3,1994.0,11.0,1.0,0,1132,0,6,532,0,4,0,2,35
222,5,33600.0,8.04,0.0,0.0,,,3.0,0.0,11,0.4,20.0,0.0,1,2003.0,6.0,1.0,1,2849,0,21,650,0,4,2,0,4
223,3,42500.0,15.76,0.0,0.0,,,7.0,0.0,6775,97.7,7.0,0.0,2,2003.0,3.0,1.0,0,3370,0,12,161,0,4,2,2,20
224,10,54000.0,14.36,1.0,0.0,23.0,,4.0,0.0,8828,58.9,22.0,0.0,3,1987.0,1.0,1.0,0,1300,0,4,530,0,3,1,4,35
225,8,82000.0,10.38,0.0,1.0,,116.0,11.0,1.0,5045,71.1,16.0,0.0,1,2001.0,2.0,1.0,1,669,0,10,661,0,4,1,0,4
226,3,357000.0,16.42,0.0,3.0,,,26.0,0.0,24199,46.8,63.0,0.0,2,1988.0,1.0,1.0,0,3836,0,4,42,0,0,1,0,6
227,10,30000.0,18.88,1.0,1.0,15.0,,24.0,0.0,9301,14.9,37.0,0.0,1,1993.0,1.0,1.0,0,1835,0,4,191,0,0,0,2,44
228,5,52800.0,15.43,0.0,1.0,61.0,101.0,7.0,1.0,6286,48.7,20.0,0.0,1,1995.0,6.0,1.0,0,6057,0,25,193,0,0,2,0,44
229,1,70000.0,6.07,0.0,1.0,24.0,0.0,13.0,0.0,5967,19.8,17.0,0.0,3,2000.0,8.0,1.0,0,4843,0,2,64,0,4,0,2,33
230,10,92000.0,21.65,1.0,1.0,12.0,,14.0,0.0,3565,79.2,30.0,0.0,3,1991.0,7.0,1.0,0,424,0,8,373,0,0,2,1,22
231,3,4200.0,0.0,0.0,0.0,,,6.0,0.0,0,,6.0,0.0,2,2005.0,8.0,1.0,0,1522,0,6,14,0,4,0,4,19
232,7,67200.0,7.68,0.0,0.0,,,16.0,0.0,12007,39.5,30.0,0.0,3,1996.0,11.0,1.0,0,7355,0,0,652,0,0,2,1,4
233,6,35000.0,24.69,0.0,1.0,43.0,,12.0,0.0,17411,64.0,21.0,0.0,1,2001.0,10.0,1.0,0,3339,0,4,445,0,0,0,1,14
234,1,60000.0,8.24,0.0,1.0,37.0,,13.0,0.0,6725,70.4,28.0,0.0,2,1994.0,2.0,1.0,0,7806,0,4,658,0,4,2,4,4
235,2,60000.0,22.5,0.0,0.0,36.0,,8.0,0.0,30862,58.5,25.0,0.0,1,1996.0,4.0,1.0,0,7526,0,4,176,0,4,1,4,44
236,7,87000.0,3.94,0.0,1.0,,,6.0,0.0,10569,67.3,10.0,0.0,1,2007.0,1.0,1.0,0,6144,0,4,42,0,4,0,2,6
237,1,36000.0,10.73,1.0,0.0,3.0,,11.0,0.0,870,4.1,34.0,0.0,3,1991.0,10.0,1.0,1,5933,0,4,652,0,4,1,3,4
238,2,60000.0,22.62,0.0,1.0,,,13.0,0.0,10521,45.3,27.0,0.0,1,2000.0,7.0,1.0,0,3801,0,2,649,0,4,2,3,4
239,10,57000.0,10.46,0.0,2.0,58.0,,10.0,0.0,35245,57.3,16.0,0.0,2,2001.0,3.0,1.0,0,4524,0,4,437,0,0,0,0,14
240,10,900000.0,1.04,3.0,0.0,5.0,,6.0,0.0,301,13.1,22.0,0.0,3,1999.0,11.0,1.0,0,3558,0,25,64,0,4,2,2,33
241,2,37200.0,22.61,0.0,0.0,,,6.0,0.0,10533,49.0,8.0,0.0,1,2005.0,2.0,1.0,0,5450,0,4,249,0,4,2,1,10
242,8,77000.0,9.86,0.0,1.0,,,11.0,0.0,10526,19.7,27.0,0.0,3,1999.0,4.0,1.0,0,6915,0,8,412,0,0,0,3,23
243,2,31000.0,19.21,0.0,3.0,,116.0,6.0,1.0,714,10.1,15.0,0.0,3,1996.0,6.0,1.0,0,5931,0,18,654,0,4,0,2,4
244,6,75000.0,20.56,0.0,7.0,,,12.0,0.0,21166,72.7,37.0,0.0,1,1998.0,11.0,1.0,0,1471,0,18,38,0,0,0,0,6
245,1,60000.0,14.6,0.0,1.0,49.0,,10.0,0.0,7708,48.5,15.0,0.0,2,2001.0,6.0,1.0,0,2088,0,2,280,0,4,0,2,9
246,10,89200.0,3.63,0.0,7.0,39.0,,5.0,0.0,15306,51.2,35.0,0.0,3,1994.0,1.0,1.0,0,7055,0,4,5,0,0,0,4,19
247,1,123000.0,12.06,0.0,0.0,,,7.0,0.0,37784,70.1,13.0,0.0,3,1992.0,1.0,1.0,0,1857,0,18,635,0,4,0,2,4
248,3,50000.0,5.88,0.0,3.0,,56.0,7.0,1.0,5305,16.8,16.0,0.0,3,1995.0,5.0,1.0,0,3327,0,2,164,0,0,0,0,20
249,2,42000.0,18.23,0.0,3.0,33.0,,10.0,0.0,4836,62.0,29.0,0.0,3,1993.0,11.0,1.0,0,6292,0,2,650,0,0,0,2,4
250,2,63000.0,10.82,0.0,1.0,24.0,,11.0,0.0,10513,32.0,20.0,0.0,2,2000.0,6.0,1.0,0,6822,0,4,630,0,0,1,0,32
251,4,60000.0,14.98,0.0,0.0,,,10.0,0.0,3089,23.8,26.0,0.0,2,2000.0,7.0,1.0,0,997,0,2,660,0,4,1,3,4
252,2,90000.0,10.33,0.0,1.0,79.0,,14.0,0.0,8533,18.0,52.0,0.0,1,1998.0,7.0,1.0,0,1973,0,16,275,0,0,1,3,9
253,2,40000.0,15.57,0.0,2.0,,,6.0,0.0,1801,62.1,12.0,0.0,2,2003.0,9.0,1.0,0,5246,0,12,69,0,4,0,0,33
254,5,140987.0,5.75,0.0,0.0,,,6.0,0.0,0,0.0,30.0,0.0,2,1994.0,12.0,1.0,0,7205,0,8,403,0,0,0,2,47
255,0,63000.0,7.81,0.0,0.0,,,6.0,0.0,271,1.1,16.0,0.0,1,1992.0,3.0,1.0,0,4639,0,12,629,0,3,0,2,32
256,4,110313.0,19.11,1.0,0.0,8.0,,22.0,0.0,79747,28.1,35.0,0.0,3,1994.0,2.0,1.0,0,5256,0,4,440,0,0,1,1,14
257,7,34000.0,21.85,0.0,1.0,41.0,,19.0,0.0,12806,38.6,22.0,0.0,2,2003.0,9.0,1.0,1,6084,0,14,187,0,3,0,1,44
258,4,110000.0,8.23,0.0,1.0,72.0,,7.0,0.0,15533,79.3,14.0,0.0,3,1994.0,11.0,1.0,0,2750,0,4,671,0,4,0,1,4
259,1,27600.0,22.26,0.0,1.0,,,12.0,0.0,1742,29.5,21.0,0.0,1,2001.0,1.0,1.0,0,4639,0,12,426,0,3,0,4,40
260,9,56500.0,22.81,0.0,0.0,,,10.0,0.0,22617,91.2,23.0,0.0,3,1995.0,12.0,1.0,1,3559,0,4,477,0,0,0,3,24
261,10,120000.0,16.28,0.0,0.0,,,15.0,0.0,73257,60.0,32.0,0.0,1,1990.0,11.0,1.0,0,4180,0,8,583,0,0,0,0,5
262,10,97000.0,13.77,0.0,2.0,70.0,95.0,13.0,1.0,5816,56.5,40.0,0.0,3,1993.0,10.0,1.0,0,4229,0,2,436,0,0,0,3,14
263,10,75000.0,14.86,0.0,3.0,,101.0,6.0,1.0,2411,86.1,11.0,0.0,1,2001.0,7.0,1.0,0,4290,0,4,630,0,4,1,1,32
264,3,49008.0,17.87,0.0,1.0,43.0,,15.0,0.0,5103,64.6,25.0,0.0,2,1998.0,6.0,1.0,0,2134,0,12,411,0,4,2,0,23
265,4,117000.0,6.33,1.0,0.0,4.0,,11.0,0.0,13657,29.9,25.0,0.0,3,2000.0,4.0,1.0,0,6016,0,4,636,0,4,1,2,4
266,9,73000.0,12.13,0.0,0.0,,101.0,7.0,1.0,5879,70.8,32.0,0.0,3,1997.0,8.0,1.0,0,3802,0,4,679,0,4,0,2,4
267,10,38000.0,13.45,0.0,0.0,,,7.0,0.0,3199,7.4,23.0,0.0,1,1996.0,10.0,1.0,0,5473,0,4,136,0,3,0,3,37
268,3,48000.0,6.25,1.0,0.0,20.0,,4.0,0.0,1730,41.2,4.0,0.0,2,2006.0,9.0,1.0,0,6050,0,6,703,0,4,0,2,46
269,10,90000.0,9.56,0.0,3.0,44.0,,8.0,0.0,18158,55.2,28.0,0.0,1,1997.0,9.0,1.0,0,5857,0,4,442,0,0,1,4,14
270,1,42000.0,3.8,0.0,1.0,70.0,,3.0,0.0,3467,47.5,8.0,0.0,1,2001.0,10.0,1.0,1,1906,0,19,163,0,4,0,3,20
271,4,36000.0,15.2,0.0,0.0,,,8.0,0.0,16843,56.9,14.0,0.0,2,1995.0,10.0,1.0,0,4639,0,4,342,0,4,2,2,34
272,1,57600.0,17.25,1.0,3.0,23.0,,13.0,0.0,11969,36.3,25.0,0.0,3,2000.0,3.0,1.0,1,3977,0,18,373,0,0,0,0,22
273,4,43200.0,6.36,0.0,1.0,0.0,0.0,2.0,0.0,1069,42.8,3.0,0.0,2,2006.0,7.0,1.0,0,7347,0,4,109,0,4,0,0,33
274,10,90000.0,9.87,0.0,3.0,,,16.0,0.0,5163,4.0,35.0,0.0,3,1972.0,9.0,1.0,0,4639,0,2,621,0,3,0,1,31
275,5,48000.0,22.45,0.0,0.0,68.0,68.0,8.0,1.0,15260,77.9,16.0,0.0,3,1987.0,1.0,1.0,0,5895,0,2,172,0,0,1,2,20
276,10,64000.0,18.26,0.0,1.0,48.0,,17.0,0.0,6060,35.9,37.0,0.0,3,1994.0,6.0,1.0,0,6759,0,4,378,0,4,2,1,22
277,3,67200.0,14.29,0.0,0.0,59.0,,6.0,0.0,22290,78.8,20.0,0.0,2,2000.0,12.0,1.0,0,5898,0,4,549,1,4,2,0,42
278,10,55000.0,11.74,0.0,0.0,,,14.0,0.0,19639,74.7,33.0,0.0,3,1997.0,1.0,1.0,0,2069,0,8,104,1,0,2,3,33
279,4,20160.0,28.33,0.0,0.0,,,7.0,0.0,5275,42.2,11.0,0.0,1,1996.0,10.0,1.0,0,7631,0,4,165,0,4,0,4,20
280,1,50000.0,19.22,0.0,0.0,49.0,,16.0,0.0,5896,57.8,39.0,0.0,1,2000.0,10.0,1.0,0,829,0,25,77,1,4,1,3,33
281,1,28500.0,24.63,0.0,0.0,,,12.0,0.0,9193,28.5,15.0,0.0,3,1987.0,12.0,1.0,0,5685,0,4,640,1,4,0,3,4
282,5,80000.0,0.6,0.0,6.0,80.0,,7.0,0.0,3312,10.4,12.0,0.0,2,2000.0,3.0,1.0,0,221,0,10,660,1,4,0,1,4
283,1,45000.0,10.77,0.0,0.0,,,10.0,0.0,0,0.0,38.0,0.0,1,1999.0,8.0,1.0,0,4639,0,4,76,1,4,1,1,33
284,2,40000.0,7.53,0.0,0.0,24.0,,2.0,0.0,0,0.0,14.0,0.0,3,2000.0,9.0,1.0,0,876,0,4,220,1,4,1,4,27
285,1,17280.0,9.58,0.0,0.0,31.0,,15.0,0.0,3962,32.2,18.0,0.0,3,2005.0,11.0,1.0,0,4293,0,4,486,1,4,0,0,24
286,2,52000.0,12.02,0.0,0.0,,,7.0,0.0,5871,77.9,17.0,0.0,1,2005.0,8.0,1.0,0,1864,0,4,159,0,4,2,2,44
287,4,60000.0,12.14,0.0,3.0,58.0,,5.0,0.0,4869,74.2,28.0,0.0,3,1992.0,7.0,1.0,0,6800,0,12,59,0,0,0,3,30
288,10,60000.0,15.98,0.0,0.0,,,11.0,0.0,20948,65.3,28.0,0.0,2,1996.0,7.0,1.0,0,3681,0,18,542,0,0,0,4,42
289,2,45000.0,4.93,0.0,0.0,,,3.0,0.0,7166,82.4,4.0,0.0,1,2005.0,9.0,1.0,0,4677,0,2,542,0,4,0,1,42
290,1,108000.0,2.16,0.0,0.0,,,4.0,0.0,11817,55.5,8.0,0.0,3,1995.0,4.0,1.0,0,5725,0,12,660,0,0,2,2,4
291,10,250000.0,5.4,0.0,1.0,63.0,,10.0,0.0,11356,78.7,28.0,0.0,2,1990.0,12.0,1.0,0,220,0,4,42,0,0,1,3,6
292,1,81000.0,7.5,0.0,0.0,,96.0,4.0,1.0,9222,78.8,18.0,0.0,2,1993.0,10.0,1.0,0,1435,0,4,706,0,0,0,3,46
293,4,123000.0,15.7,0.0,0.0,,,11.0,0.0,13213,97.1,18.0,0.0,1,1988.0,11.0,1.0,0,953,0,21,69,0,4,0,1,33
294,10,63000.0,0.21,1.0,0.0,16.0,,10.0,0.0,48,0.4,28.0,0.0,2,2001.0,8.0,1.0,0,4053,0,8,44,0,0,1,2,30
295,2,76000.0,1.66,0.0,0.0,28.0,,6.0,0.0,5216,68.6,9.0,0.0,2,2007.0,4.0,1.0,0,2311,0,21,12,0,4,1,4,19
296,3,54000.0,16.29,0.0,0.0,,,7.0,0.0,4688,16.4,20.0,0.0,3,1997.0,12.0,1.0,0,6899,0,4,335,0,0,0,2,17
297,1,14400.0,11.42,0.0,0.0,,,15.0,0.0,4419,39.5,20.0,0.0,2,1982.0,12.0,1.0,0,3222,0,4,61,0,4,0,0,30
298,4,90000.0,14.64,0.0,0.0,,,9.0,0.0,37691,90.4,20.0,0.0,3,1997.0,10.0,1.0,0,5453,0,4,64,0,4,1,0,33
299,1,24000.0,21.75,0.0,2.0,52.0,,11.0,0.0,1219,7.2,22.0,0.0,3,2004.0,4.0,1.0,0,4639,0,0,7,0,4,0,3,19
300,2,85000.0,11.21,0.0,5.0,,,13.0,0.0,11196,31.9,19.0,0.0,1,2004.0,6.0,1.0,0,3789,0,18,577,0,0,0,3,42
301,4,55000.0,17.5,0.0,0.0,,,7.0,0.0,15103,78.3,12.0,0.0,3,2000.0,12.0,1.0,0,6469,0,25,658,0,4,0,3,4
302,1,35004.0,21.36,0.0,0.0,78.0,,10.0,0.0,10638,61.8,26.0,0.0,1,1999.0,12.0,1.0,0,6567,0,4,91,0,4,2,3,33
303,1,90000.0,12.75,0.0,0.0,,,9.0,0.0,16231,55.1,36.0,0.0,3,1997.0,9.0,1.0,1,2550,0,4,378,0,0,2,3,22
304,10,117000.0,5.78,2.0,0.0,6.0,,23.0,0.0,23611,32.7,42.0,0.0,3,1980.0,9.0,1.0,0,3881,0,18,9,0,0,0,4,19
305,1,59000.0,8.95,0.0,4.0,,,5.0,0.0,18995,62.9,12.0,0.0,3,1999.0,10.0,1.0,0,5833,0,4,20,0,0,0,2,29
306,2,105000.0,19.28,0.0,1.0,,,16.0,0.0,38836,91.6,40.0,0.0,2,1998.0,12.0,1.0,0,2296,0,16,81,0,0,0,2,33
307,5,84000.0,7.26,0.0,0.0,,,11.0,0.0,13017,39.4,21.0,0.0,2,1996.0,6.0,1.0,0,5158,0,12,588,0,0,0,4,5
308,1,66800.0,13.01,0.0,1.0,,,7.0,0.0,11864,71.0,9.0,0.0,1,1996.0,1.0,1.0,0,6342,0,16,188,0,0,2,3,44
309,1,32000.0,9.26,0.0,0.0,30.0,,5.0,0.0,27265,64.5,10.0,0.0,2,2002.0,12.0,1.0,1,6010,0,21,196,0,0,1,1,44
310,9,95000.0,7.3,0.0,0.0,,,6.0,0.0,2886,11.6,11.0,0.0,1,2000.0,11.0,1.0,0,7355,0,8,652,0,0,2,4,4
311,8,80004.0,9.06,0.0,1.0,,,8.0,0.0,21747,58.0,21.0,0.0,3,1989.0,1.0,1.0,0,6686,0,4,5,0,0,1,0,19
312,1,48500.0,17.1,0.0,1.0,,,13.0,0.0,13365,50.2,21.0,0.0,1,2003.0,5.0,1.0,0,4390,0,4,159,0,4,2,1,44
313,3,110000.0,8.21,0.0,1.0,,,11.0,0.0,21296,75.3,33.0,0.0,3,1997.0,6.0,1.0,0,7,0,4,671,0,4,1,4,4
314,2,65000.0,8.62,0.0,3.0,,,12.0,0.0,21233,57.1,16.0,0.0,2,1990.0,10.0,1.0,0,5497,0,4,77,0,4,2,2,33
315,2,30720.0,20.47,0.0,3.0,,,5.0,0.0,59,1.3,14.0,0.0,2,1995.0,9.0,1.0,1,1303,0,4,706,0,4,0,1,46
316,4,19200.0,1.88,1.0,1.0,19.0,,4.0,0.0,843,27.2,8.0,0.0,2,2005.0,8.0,1.0,0,6046,0,4,550,0,3,0,4,42
317,7,74760.0,7.99,0.0,3.0,,72.0,6.0,2.0,6028,38.9,12.0,0.0,1,1982.0,3.0,1.0,0,7354,0,0,408,0,0,1,2,47
318,6,24996.0,12.34,0.0,1.0,69.0,,5.0,0.0,7256,74.8,24.0,0.0,2,1998.0,8.0,1.0,0,4989,0,4,347,0,0,0,2,34
319,1,30000.0,10.12,3.0,1.0,5.0,,4.0,0.0,756,84.0,16.0,0.0,1,1999.0,5.0,1.0,0,4047,0,4,295,0,0,0,4,1
320,10,59000.0,4.62,0.0,3.0,,,7.0,0.0,11243,83.9,14.0,0.0,2,1991.0,1.0,1.0,0,7816,0,2,414,0,0,2,4,23
321,10,85000.0,9.15,0.0,2.0,46.0,100.0,9.0,1.0,892,23.5,15.0,0.0,3,1992.0,3.0,1.0,0,5371,0,23,92,0,4,0,4,33
322,1,40000.0,12.33,0.0,0.0,,,5.0,0.0,5365,78.9,5.0,0.0,1,2005.0,12.0,1.0,0,4639,0,4,17,0,3,0,0,19
323,4,30852.0,14.31,0.0,1.0,,,10.0,0.0,9467,32.7,33.0,0.0,2,1998.0,8.0,1.0,0,5130,0,4,44,0,4,2,1,30
324,1,85000.0,6.07,0.0,4.0,,,10.0,0.0,12333,11.2,41.0,0.0,1,1992.0,1.0,1.0,0,5320,0,8,680,0,0,2,2,4
325,10,75000.0,13.61,0.0,2.0,,,9.0,0.0,7415,13.8,17.0,0.0,1,1991.0,1.0,1.0,0,1644,0,4,67,0,4,0,0,33
326,3,104000.0,8.75,1.0,1.0,22.0,,14.0,0.0,5199,12.5,29.0,0.0,1,1991.0,6.0,1.0,0,996,0,6,39,0,4,1,2,6
327,4,28000.0,14.36,0.0,0.0,,,5.0,0.0,1852,84.2,13.0,0.0,2,2004.0,1.0,1.0,0,886,0,14,560,0,4,1,0,42
328,10,120000.0,4.39,0.0,0.0,,,11.0,0.0,26090,23.0,22.0,0.0,1,1996.0,5.0,1.0,0,3302,0,16,660,0,0,2,1,4
