,is_bad,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,purpose_cat,zip_code,addr_state,debt_to_income,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,mths_since_last_major_derog,policy_code,cr_line_yrs,cr_line_mths
163,0,4,rent,40000.0,verified - income source,n,debt consolidation,112xx,ny,11.19,0.0,2.0,0.0,119,6.0,0,17554,57.0,8.0,f,1,pc1,1998.0,11
164,0,1,rent,25000.0,not verified,n,house,941xx,ca,7.58,0.0,0.0,81.0,119,6.0,0,7090,73.1,10.0,f,3,pc5,2000.0,11
165,1,4,own,600000.0,verified - income,n,major purchase,900xx,ca,7.09,0.0,1.0,31.0,119,9.0,0,58222,39.0,38.0,f,3,pc5,1993.0,4
166,0,9,mortgage,95000.0,not verified,n,debt consolidation,070xx,nj,4.47,0.0,0.0,81.0,119,4.0,0,13855,42.5,21.0,f,1,pc5,1987.0,1
167,0,4,rent,85000.0,verified - income source,n,major purchase,210xx,md,5.15,0.0,0.0,0.0,119,6.0,0,802,0.9,9.0,f,2,pc1,2006.0,3
168,0,10,mortgage,57000.0,verified - income,n,debt consolidation,785xx,tx,28.25,0.0,0.0,0.0,119,18.0,0,25136,36.2,41.0,f,3,pc2,1994.0,10
169,0,10,mortgage,75288.0,not verified,n,debt consolidation,612xx,il,7.73,0.0,0.0,47.0,119,6.0,0,18352,61.2,19.0,f,2,pc5,1995.0,12
170,0,10,mortgage,124000.0,not verified,n,debt consolidation,105xx,ny,18.56,0.0,4.0,0.0,119,11.0,0,117200,91.2,16.0,f,3,pc2,2000.0,7
171,0,10,rent,60000.0,verified - income source,n,debt consolidation,631xx,mo,9.52,0.0,5.0,0.0,119,4.0,0,1293,39.2,17.0,f,1,pc2,1997.0,4
172,0,10,rent,36000.0,verified - income,n,debt consolidation,112xx,ny,2.9,0.0,1.0,0.0,119,7.0,0,2980,31.7,10.0,f,2,pc1,2004.0,10
173,0,1,rent,21000.0,verified - income,n,other,917xx,ca,20.11,0.0,0.0,0.0,119,4.0,0,2797,93.2,8.0,f,3,pc3,2006.0,2
174,0,6,mortgage,36600.0,not verified,n,other,301xx,ga,23.67,0.0,0.0,0.0,119,10.0,0,624,3.5,33.0,f,1,pc1,2002.0,4
175,0,10,mortgage,87000.0,not verified,n,other,997xx,ak,5.57,1.0,0.0,13.0,119,5.0,0,5742,55.2,18.0,f,1,pc3,1986.0,3
176,0,5,mortgage,96216.0,verified - income,n,home improvement,941xx,ca,1.91,0.0,2.0,0.0,119,14.0,0,3351,0.4,47.0,f,3,pc4,1994.0,3
177,0,1,mortgage,63096.0,not verified,n,debt consolidation,741xx,ok,2.66,0.0,1.0,0.0,119,9.0,0,6367,37.3,14.0,f,3,pc2,1984.0,8
178,0,7,rent,200000.0,verified - income source,n,debt consolidation,347xx,fl,9.55,0.0,1.0,0.0,119,29.0,0,29680,45.8,41.0,f,3,pc3,1971.0,4
179,0,8,mortgage,35500.0,not verified,n,debt consolidation,246xx,va,23.8,1.0,1.0,18.0,119,17.0,0,5739,26.7,28.0,f,1,pc2,2001.0,7
180,0,10,rent,84000.0,not verified,n,small business,945xx,ca,23.04,0.0,3.0,39.0,0,13.0,0,24280,93.4,38.0,f,2,pc4,1989.0,9
181,0,1,mortgage,36000.0,verified - income source,n,major purchase,302xx,ga,13.43,0.0,3.0,82.0,63,8.0,1,5049,78.9,17.0,f,2,pc3,1998.0,1
182,0,1,own,30000.0,not verified,n,wedding,231xx,va,0.68,0.0,0.0,0.0,119,8.0,0,893,38.8,11.0,f,2,pc4,2001.0,8
183,0,7,own,42000.0,verified - income,n,debt consolidation,902xx,ca,13.51,0.0,0.0,0.0,119,7.0,0,1741,18.7,15.0,f,3,pc1,2003.0,12
184,0,8,mortgage,100000.0,verified - income source,n,other,926xx,ca,24.57,0.0,5.0,0.0,119,15.0,0,26561,91.5,39.0,f,3,pc2,1997.0,4
185,0,4,mortgage,100000.0,verified - income,n,debt consolidation,775xx,tx,6.05,0.0,0.0,79.0,119,5.0,0,11006,65.1,36.0,f,2,pc4,1989.0,12
186,0,9,mortgage,150000.0,verified - income source,n,debt consolidation,080xx,nj,14.9,0.0,6.0,0.0,119,14.0,0,10976,68.6,22.0,f,2,pc2,1998.0,3
187,0,3,rent,62280.0,verified - income source,n,debt consolidation,921xx,ca,7.78,0.0,1.0,0.0,119,10.0,0,13316,33.3,34.0,f,3,pc5,1990.0,3
188,0,9,rent,65000.0,not verified,n,debt consolidation,980xx,wa,16.8,0.0,0.0,0.0,119,9.0,0,18550,46.4,24.0,f,2,pc3,1998.0,10
189,0,10,mortgage,80070.0,verified - income,n,small business,077xx,nj,15.42,0.0,0.0,0.0,119,15.0,0,52856,74.7,39.0,f,2,pc5,1979.0,8
190,0,10,mortgage,72972.35,verified - income,n,credit card,113xx,ny,24.16,0.0,1.0,0.0,119,10.0,0,17312,60.3,15.0,f,3,pc4,1991.0,1
191,0,2,mortgage,36000.0,verified - income source,n,debt consolidation,925xx,ca,10.8,0.0,0.0,0.0,119,9.0,0,7496,85.2,13.0,f,1,pc5,2005.0,11
192,0,1,rent,35000.0,not verified,n,credit card,067xx,ct,12.82,0.0,0.0,69.0,38,10.0,1,10862,71.6,22.0,f,2,pc3,2003.0,10
193,0,3,rent,42264.0,not verified,n,debt consolidation,606xx,il,16.83,1.0,2.0,23.0,119,11.0,0,8911,53.4,19.0,f,1,pc5,2001.0,10
194,0,10,mortgage,133119.0,verified - income source,n,credit card,320xx,fl,19.36,0.0,1.0,0.0,119,13.0,0,10461,64.6,55.0,f,3,pc2,1993.0,10
195,0,8,mortgage,60996.0,verified - income source,n,other,106xx,ny,17.82,0.0,0.0,0.0,119,14.0,0,58504,30.9,34.0,f,2,pc1,1990.0,4
196,1,4,rent,28000.0,verified - income,n,debt consolidation,112xx,ny,12.21,1.0,1.0,22.0,119,12.0,0,6347,70.0,16.0,f,2,pc2,2005.0,5
197,0,2,rent,40000.0,not verified,n,debt consolidation,760xx,tx,19.32,0.0,0.0,34.0,119,7.0,0,2707,31.5,13.0,f,2,pc1,2003.0,10
198,0,1,mortgage,25040.0,verified - income source,n,home improvement,350xx,al,16.29,0.0,0.0,0.0,119,5.0,0,50638,8.5,8.0,f,1,pc2,1991.0,1
199,0,9,mortgage,150000.0,not verified,n,debt consolidation,200xx,dc,12.93,0.0,1.0,76.0,119,12.0,0,58179,84.2,46.0,f,2,pc5,1995.0,12
200,0,1,mortgage,48000.0,verified - income source,n,major purchase,712xx,la,14.65,0.0,0.0,0.0,119,8.0,0,7062,50.1,22.0,f,3,pc2,1998.0,11
201,0,1,rent,120000.0,not verified,n,debt consolidation,060xx,ct,11.7,0.0,3.0,0.0,119,10.0,0,18131,81.1,25.0,f,3,pc3,1990.0,9
202,0,5,own,14400.0,verified - income source,n,other,330xx,fl,10.08,0.0,0.0,0.0,119,5.0,0,6940,31.7,7.0,f,2,pc1,1995.0,6
203,0,7,rent,53000.0,not verified,n,credit card,941xx,ca,18.18,0.0,0.0,0.0,119,9.0,0,9066,63.8,18.0,f,3,pc2,1987.0,7
204,0,2,mortgage,42452.0,verified - income,n,debt consolidation,454xx,oh,21.14,0.0,2.0,0.0,119,13.0,0,42470,82.6,17.0,f,1,pc2,1999.0,9
205,0,3,mortgage,67735.0,verified - income source,n,debt consolidation,295xx,sc,18.8,0.0,2.0,0.0,119,8.0,0,18364,75.6,16.0,f,2,pc1,2004.0,3
206,0,2,own,35000.0,verified - income,n,debt consolidation,946xx,ca,3.81,2.0,0.0,5.0,119,5.0,0,1919,9.7,17.0,f,2,pc2,1999.0,10
207,0,10,mortgage,125004.0,verified - income,n,debt consolidation,290xx,sc,16.07,0.0,1.0,24.0,119,19.0,0,35178,50.3,34.0,f,3,pc5,1992.0,5
208,0,10,mortgage,44300.0,verified - income source,n,credit card,333xx,fl,5.47,0.0,0.0,73.0,110,9.0,1,5074,35.2,34.0,f,1,pc2,1994.0,6
209,0,10,rent,62400.0,verified - income,n,debt consolidation,926xx,ca,20.77,0.0,0.0,0.0,119,7.0,0,27750,40.3,18.0,f,3,pc1,1992.0,8
210,1,4,mortgage,88000.0,verified - income,n,debt consolidation small business,917xx,ca,15.38,0.0,0.0,34.0,119,16.0,0,15847,45.5,43.0,f,2,pc5,1994.0,12
211,0,2,rent,75000.0,verified - income source,n,home improvement,900xx,ca,0.72,0.0,1.0,0.0,119,7.0,0,370,2.1,8.0,f,1,pc4,2004.0,9
212,1,10,mortgage,43800.0,not verified,n,debt consolidation,083xx,nj,12.66,0.0,1.0,32.0,119,14.0,0,3294,70.1,30.0,f,1,pc4,1995.0,7
213,0,5,rent,60000.0,verified - income,n,wedding,959xx,ca,20.24,0.0,0.0,26.0,119,10.0,0,10026,77.7,23.0,f,1,pc4,1999.0,10
214,0,1,rent,50000.0,not verified,n,debt consolidation,928xx,ca,26.86,0.0,0.0,0.0,0,10.0,0,18579,82.9,20.0,f,2,pc1,1998.0,3
215,0,3,mortgage,49800.0,verified - income source,n,debt consolidation,352xx,al,9.61,0.0,2.0,0.0,119,7.0,0,2834,4.8,27.0,f,3,pc5,1970.0,3
216,0,10,mortgage,40000.0,verified - income source,n,debt consolidation,480xx,mi,14.58,0.0,2.0,0.0,119,17.0,0,7497,12.1,30.0,f,2,pc3,1999.0,12
217,0,9,mortgage,62400.0,verified - income source,n,moving,402xx,ky,14.88,0.0,0.0,29.0,119,8.0,0,1268,31.7,19.0,f,2,pc1,1998.0,8
218,0,3,rent,48000.0,verified - income,n,debt consolidation,968xx,hi,19.93,0.0,5.0,33.0,119,9.0,0,4187,63.4,13.0,f,1,pc2,1982.0,4
219,0,1,own,37000.0,verified - income source,n,credit card,566xx,mn,9.54,0.0,0.0,0.0,119,7.0,0,8619,57.1,15.0,f,3,pc3,1996.0,9
220,0,10,own,42000.0,not verified,n,home improvement,604xx,il,11.09,0.0,2.0,49.0,119,7.0,0,3628,26.1,13.0,f,3,pc1,2001.0,12
221,0,2,rent,42000.0,not verified,n,educational,735xx,ok,13.49,0.0,0.0,0.0,119,9.0,0,11817,15.7,42.0,f,3,pc3,1994.0,11
222,1,5,rent,33600.0,verified - income source,n,small business,917xx,ca,8.04,0.0,0.0,0.0,119,3.0,0,11,0.4,20.0,f,1,pc1,2003.0,6
223,0,3,rent,42500.0,verified - income source,n,major purchase,207xx,md,15.76,0.0,0.0,0.0,119,7.0,0,6775,97.7,7.0,f,2,pc3,2003.0,3
224,0,10,own,54000.0,verified - income,n,debt consolidation,730xx,ok,14.36,1.0,0.0,23.0,119,4.0,0,8828,58.9,22.0,f,3,pc5,1987.0,1
225,1,8,rent,82000.0,verified - income,n,house,930xx,ca,10.38,0.0,1.0,0.0,116,11.0,1,5045,71.1,16.0,f,1,pc1,2001.0,2
226,0,3,mortgage,357000.0,verified - income,n,debt consolidation,068xx,ct,16.42,0.0,3.0,0.0,119,26.0,0,24199,46.8,63.0,f,2,pc1,1988.0,1
227,0,10,mortgage,30000.0,not verified,n,debt consolidation,238xx,va,18.88,1.0,1.0,15.0,119,24.0,0,9301,14.9,37.0,f,1,pc3,1993.0,1
228,0,5,mortgage,52800.0,verified - income source,n,wedding,241xx,va,15.43,0.0,1.0,61.0,101,7.0,1,6286,48.7,20.0,f,1,pc1,1995.0,6
229,0,1,rent,70000.0,not verified,n,credit card,100xx,ny,6.07,0.0,1.0,24.0,0,13.0,0,5967,19.8,17.0,f,3,pc3,2000.0,8
230,0,10,mortgage,92000.0,verified - income source,n,home improvement,481xx,mi,21.65,1.0,1.0,12.0,119,14.0,0,3565,79.2,30.0,f,3,pc2,1991.0,7
231,0,3,rent,4200.0,not verified,n,educational,024xx,ma,0.0,0.0,0.0,0.0,119,6.0,0,0,48.7,6.0,f,2,pc5,2005.0,8
232,0,7,mortgage,67200.0,verified - income source,n,car,919xx,ca,7.68,0.0,0.0,0.0,119,16.0,0,12007,39.5,30.0,f,3,pc2,1996.0,11
233,0,6,mortgage,35000.0,not verified,n,debt consolidation,609xx,il,24.69,0.0,1.0,43.0,119,12.0,0,17411,64.0,21.0,f,1,pc2,2001.0,10
234,0,1,rent,60000.0,verified - income source,n,debt consolidation,926xx,ca,8.24,0.0,1.0,37.0,119,13.0,0,6725,70.4,28.0,f,2,pc5,1994.0,2
235,0,2,rent,60000.0,verified - income,n,debt consolidation,223xx,va,22.5,0.0,0.0,36.0,119,8.0,0,30862,58.5,25.0,f,1,pc5,1996.0,4
236,0,7,rent,87000.0,not verified,n,debt consolidation,068xx,ct,3.94,0.0,1.0,0.0,119,6.0,0,10569,67.3,10.0,f,1,pc3,2007.0,1
237,1,1,rent,36000.0,verified - income,n,debt consolidation,919xx,ca,10.73,1.0,0.0,3.0,119,11.0,0,870,4.1,34.0,f,3,pc4,1991.0,10
238,0,2,rent,60000.0,verified - income source,n,credit card,916xx,ca,22.62,0.0,1.0,0.0,119,13.0,0,10521,45.3,27.0,f,1,pc4,2000.0,7
239,0,10,mortgage,57000.0,not verified,n,debt consolidation,601xx,il,10.46,0.0,2.0,58.0,119,10.0,0,35245,57.3,16.0,f,2,pc1,2001.0,3
240,0,10,rent,900000.0,verified - income source,n,wedding,100xx,ny,1.04,3.0,0.0,5.0,119,6.0,0,301,13.1,22.0,f,3,pc3,1999.0,11
241,0,2,rent,37200.0,verified - income source,n,debt consolidation,303xx,ga,22.61,0.0,0.0,0.0,119,6.0,0,10533,49.0,8.0,f,1,pc2,2005.0,2
242,0,8,mortgage,77000.0,not verified,n,home improvement,553xx,mn,9.86,0.0,1.0,0.0,119,11.0,0,10526,19.7,27.0,f,3,pc4,1999.0,4
243,0,2,rent,31000.0,not verified,n,other,921xx,ca,19.21,0.0,3.0,0.0,116,6.0,1,714,10.1,15.0,f,3,pc3,1996.0,6
244,0,6,mortgage,75000.0,not verified,n,other,064xx,ct,20.56,0.0,7.0,0.0,119,12.0,0,21166,72.7,37.0,f,1,pc1,1998.0,11
245,0,1,rent,60000.0,not verified,n,credit card,336xx,fl,14.6,0.0,1.0,49.0,119,10.0,0,7708,48.5,15.0,f,2,pc3,2001.0,6
246,0,10,mortgage,89200.0,not verified,n,debt consolidation,014xx,ma,3.63,0.0,7.0,39.0,119,5.0,0,15306,51.2,35.0,f,3,pc5,1994.0,1
247,0,1,rent,123000.0,not verified,n,other,900xx,ca,12.06,0.0,0.0,0.0,119,7.0,0,37784,70.1,13.0,f,3,pc3,1992.0,1
248,0,3,mortgage,50000.0,not verified,n,credit card,210xx,md,5.88,0.0,3.0,0.0,56,7.0,1,5305,16.8,16.0,f,3,pc1,1995.0,5
249,0,2,mortgage,42000.0,not verified,n,credit card,917xx,ca,18.23,0.0,3.0,33.0,119,10.0,0,4836,62.0,29.0,f,3,pc3,1993.0,11
250,0,2,mortgage,63000.0,verified - income,n,debt consolidation,891xx,nv,10.82,0.0,1.0,24.0,119,11.0,0,10513,32.0,20.0,f,2,pc1,2000.0,6
251,0,4,rent,60000.0,verified - income,n,credit card,928xx,ca,14.98,0.0,0.0,0.0,119,10.0,0,3089,23.8,26.0,f,2,pc4,2000.0,7
252,0,2,mortgage,90000.0,verified - income,n,moving,330xx,fl,10.33,0.0,1.0,79.0,119,14.0,0,8533,18.0,52.0,f,1,pc4,1998.0,7
253,0,2,rent,40000.0,not verified,n,major purchase,105xx,ny,15.57,0.0,2.0,0.0,119,6.0,0,1801,62.1,12.0,f,2,pc1,2003.0,9
254,0,5,mortgage,140987.0,not verified,n,home improvement,543xx,wi,5.75,0.0,0.0,0.0,119,6.0,0,0,0.0,30.0,f,2,pc3,1994.0,12
255,0,0,own,63000.0,not verified,n,major purchase,890xx,nv,7.81,0.0,0.0,0.0,119,6.0,0,271,1.1,16.0,f,1,pc3,1992.0,3
256,0,4,mortgage,110313.0,verified - income,n,debt consolidation,604xx,il,19.11,1.0,0.0,8.0,119,22.0,0,79747,28.1,35.0,f,3,pc2,1994.0,2
257,1,7,own,34000.0,not verified,n,medical,234xx,va,21.85,0.0,1.0,41.0,119,19.0,0,12806,38.6,22.0,f,2,pc2,2003.0,9
258,0,4,rent,110000.0,not verified,n,debt consolidation,941xx,ca,8.23,0.0,1.0,72.0,119,7.0,0,15533,79.3,14.0,f,3,pc2,1994.0,11
259,0,1,own,27600.0,not verified,n,major purchase,576xx,sd,22.26,0.0,1.0,0.0,119,12.0,0,1742,29.5,21.0,f,1,pc5,2001.0,1
260,1,9,mortgage,56500.0,not verified,n,debt consolidation,648xx,mo,22.81,0.0,0.0,0.0,119,10.0,0,22617,91.2,23.0,f,3,pc4,1995.0,12
261,0,10,mortgage,120000.0,not verified,n,home improvement,801xx,co,16.28,0.0,0.0,0.0,119,15.0,0,73257,60.0,32.0,f,1,pc1,1990.0,11
262,0,10,mortgage,97000.0,not verified,n,credit card,600xx,il,13.77,0.0,2.0,70.0,95,13.0,1,5816,56.5,40.0,f,3,pc4,1993.0,10
263,0,10,rent,75000.0,verified - income,n,debt consolidation,891xx,nv,14.86,0.0,3.0,0.0,101,6.0,1,2411,86.1,11.0,f,1,pc2,2001.0,7
264,0,3,rent,49008.0,verified - income source,n,major purchase,551xx,mn,17.87,0.0,1.0,43.0,119,15.0,0,5103,64.6,25.0,f,2,pc1,1998.0,6
265,0,4,rent,117000.0,verified - income,n,debt consolidation,902xx,ca,6.33,1.0,0.0,4.0,119,11.0,0,13657,29.9,25.0,f,3,pc3,2000.0,4
266,0,9,rent,73000.0,not verified,n,debt consolidation,950xx,ca,12.13,0.0,0.0,0.0,101,7.0,1,5879,70.8,32.0,f,3,pc3,1997.0,8
267,0,10,own,38000.0,not verified,n,debt consolidation,177xx,pa,13.45,0.0,0.0,0.0,119,7.0,0,3199,7.4,23.0,f,1,pc4,1996.0,10
268,0,3,rent,48000.0,not verified,n,educational,980xx,wa,6.25,1.0,0.0,20.0,119,4.0,0,1730,41.2,4.0,f,2,pc3,2006.0,9
269,0,10,mortgage,90000.0,verified - income,n,debt consolidation,606xx,il,9.56,0.0,3.0,44.0,119,8.0,0,18158,55.2,28.0,f,1,pc5,1997.0,9
270,1,1,rent,42000.0,not verified,n,other small business,209xx,md,3.8,0.0,1.0,70.0,119,3.0,0,3467,47.5,8.0,f,1,pc4,2001.0,10
271,0,4,rent,36000.0,verified - income source,n,debt consolidation,432xx,oh,15.2,0.0,0.0,0.0,119,8.0,0,16843,56.9,14.0,f,2,pc3,1995.0,10
272,1,1,mortgage,57600.0,not verified,n,other,481xx,mi,17.25,1.0,3.0,23.0,119,13.0,0,11969,36.3,25.0,f,3,pc1,2000.0,3
273,0,4,rent,43200.0,not verified,n,debt consolidation,146xx,ny,6.36,0.0,1.0,0.0,0,2.0,0,1069,42.8,3.0,f,2,pc1,2006.0,7
274,0,10,own,90000.0,not verified,n,credit card,871xx,nm,9.87,0.0,3.0,0.0,119,16.0,0,5163,4.0,35.0,f,3,pc2,1972.0,9
275,0,5,mortgage,48000.0,verified - income,n,credit card,219xx,md,22.45,0.0,0.0,68.0,68,8.0,1,15260,77.9,16.0,f,3,pc3,1987.0,1
276,0,10,rent,64000.0,verified - income source,n,debt consolidation,488xx,mi,18.26,0.0,1.0,48.0,119,17.0,0,6060,35.9,37.0,f,3,pc2,1994.0,6
277,0,3,rent,67200.0,verified - income source,n,debt consolidation,760xx,tx,14.29,0.0,0.0,59.0,119,6.0,0,22290,78.8,20.0,m,2,pc1,2000.0,12
278,0,10,mortgage,55000.0,verified - income source,n,home improvement,140xx,ny,11.74,0.0,0.0,0.0,119,14.0,0,19639,74.7,33.0,m,3,pc4,1997.0,1
279,0,4,rent,20160.0,not verified,n,debt consolidation,211xx,md,28.33,0.0,0.0,0.0,119,7.0,0,5275,42.2,11.0,f,1,pc5,1996.0,10
280,0,1,rent,50000.0,verified - income,n,wedding,113xx,ny,19.22,0.0,0.0,49.0,119,16.0,0,5896,57.8,39.0,m,1,pc4,2000.0,10
281,0,1,rent,28500.0,not verified,n,debt consolidation,906xx,ca,24.63,0.0,0.0,0.0,119,12.0,0,9193,28.5,15.0,m,3,pc4,1987.0,12
282,0,5,rent,80000.0,not verified,n,house,928xx,ca,0.6,0.0,6.0,80.0,119,7.0,0,3312,10.4,12.0,m,2,pc2,2000.0,3
283,0,1,rent,45000.0,verified - income,n,debt consolidation,112xx,ny,10.77,0.0,0.0,0.0,119,10.0,0,0,0.0,38.0,m,1,pc2,1999.0,8
284,0,2,rent,40000.0,verified - income,n,debt consolidation,273xx,nc,7.53,0.0,0.0,24.0,119,2.0,0,0,0.0,14.0,m,3,pc5,2000.0,9
285,0,1,rent,17280.0,not verified,n,debt consolidation,658xx,mo,9.58,0.0,0.0,31.0,119,15.0,0,3962,32.2,18.0,m,3,pc1,2005.0,11
286,0,2,rent,52000.0,verified - income source,n,debt consolidation,201xx,va,12.02,0.0,0.0,0.0,119,7.0,0,5871,77.9,17.0,f,1,pc3,2005.0,8
287,0,4,mortgage,60000.0,not verified,n,major purchase,085xx,nj,12.14,0.0,3.0,58.0,119,5.0,0,4869,74.2,28.0,f,3,pc4,1992.0,7
288,0,10,mortgage,60000.0,not verified,n,other,750xx,tx,15.98,0.0,0.0,0.0,119,11.0,0,20948,65.3,28.0,f,2,pc5,1996.0,7
289,0,2,rent,45000.0,not verified,n,credit card,750xx,tx,4.93,0.0,0.0,0.0,119,3.0,0,7166,82.4,4.0,f,1,pc2,2005.0,9
290,0,1,mortgage,108000.0,verified - income source,n,major purchase,928xx,ca,2.16,0.0,0.0,0.0,119,4.0,0,11817,55.5,8.0,f,3,pc3,1995.0,4
291,0,10,mortgage,250000.0,verified - income,n,debt consolidation,068xx,ct,5.4,0.0,1.0,63.0,119,10.0,0,11356,78.7,28.0,f,2,pc4,1990.0,12
292,0,1,mortgage,81000.0,not verified,n,debt consolidation,983xx,wa,7.5,0.0,0.0,0.0,96,4.0,1,9222,78.8,18.0,f,2,pc4,1993.0,10
293,0,4,rent,123000.0,not verified,n,small business,105xx,ny,15.7,0.0,0.0,0.0,119,11.0,0,13213,97.1,18.0,f,1,pc2,1988.0,11
294,0,10,mortgage,63000.0,verified - income,n,home improvement,070xx,nj,0.21,1.0,0.0,16.0,119,10.0,0,48,0.4,28.0,f,2,pc3,2001.0,8
295,0,2,rent,76000.0,verified - income,n,small business,021xx,ma,1.66,0.0,0.0,28.0,119,6.0,0,5216,68.6,9.0,f,2,pc5,2007.0,4
296,0,3,mortgage,54000.0,not verified,n,debt consolidation,421xx,ky,16.29,0.0,0.0,0.0,119,7.0,0,4688,16.4,20.0,f,3,pc3,1997.0,12
297,0,1,rent,14400.0,not verified,n,debt consolidation,087xx,nj,11.42,0.0,0.0,0.0,119,15.0,0,4419,39.5,20.0,f,2,pc1,1982.0,12
298,0,4,rent,90000.0,verified - income,n,debt consolidation,100xx,ny,14.64,0.0,0.0,0.0,119,9.0,0,37691,90.4,20.0,f,3,pc1,1997.0,10
299,0,1,rent,24000.0,not verified,n,car,016xx,ma,21.75,0.0,2.0,52.0,119,11.0,0,1219,7.2,22.0,f,3,pc4,2004.0,4
300,0,2,mortgage,85000.0,not verified,n,other,795xx,tx,11.21,0.0,5.0,0.0,119,13.0,0,11196,31.9,19.0,f,1,pc4,2004.0,6
301,0,4,rent,55000.0,not verified,n,wedding,926xx,ca,17.5,0.0,0.0,0.0,119,7.0,0,15103,78.3,12.0,f,3,pc4,2000.0,12
302,0,1,rent,35004.0,verified - income source,n,debt consolidation,127xx,ny,21.36,0.0,0.0,78.0,119,10.0,0,10638,61.8,26.0,f,1,pc4,1999.0,12
303,1,1,mortgage,90000.0,verified - income source,n,debt consolidation,488xx,mi,12.75,0.0,0.0,0.0,119,9.0,0,16231,55.1,36.0,f,3,pc4,1997.0,9
304,0,10,mortgage,117000.0,not verified,n,other,018xx,ma,5.78,2.0,0.0,6.0,119,23.0,0,23611,32.7,42.0,f,3,pc5,1980.0,9
305,0,1,mortgage,59000.0,not verified,n,debt consolidation,030xx,nh,8.95,0.0,4.0,0.0,119,5.0,0,18995,62.9,12.0,f,3,pc3,1999.0,10
306,0,2,mortgage,105000.0,not verified,n,moving,117xx,ny,19.28,0.0,1.0,0.0,119,16.0,0,38836,91.6,40.0,f,2,pc3,1998.0,12
307,0,5,mortgage,84000.0,not verified,n,major purchase,806xx,co,7.26,0.0,0.0,0.0,119,11.0,0,13017,39.4,21.0,f,2,pc5,1996.0,6
308,0,1,mortgage,66800.0,verified - income source,n,moving,235xx,va,13.01,0.0,1.0,0.0,119,7.0,0,11864,71.0,9.0,f,1,pc4,1996.0,1
309,1,1,mortgage,32000.0,verified - income,n,small business,244xx,va,9.26,0.0,0.0,30.0,119,5.0,0,27265,64.5,10.0,f,2,pc2,2002.0,12
310,0,9,mortgage,95000.0,verified - income source,n,home improvement,919xx,ca,7.3,0.0,0.0,0.0,119,6.0,0,2886,11.6,11.0,f,1,pc5,2000.0,11
311,0,8,mortgage,80004.0,verified - income,n,debt consolidation,014xx,ma,9.06,0.0,1.0,0.0,119,8.0,0,21747,58.0,21.0,f,3,pc1,1989.0,1
312,0,1,rent,48500.0,verified - income source,n,debt consolidation,201xx,va,17.1,0.0,1.0,0.0,119,13.0,0,13365,50.2,21.0,f,1,pc2,2003.0,5
313,0,3,rent,110000.0,verified - income,n,debt consolidation,941xx,ca,8.21,0.0,1.0,0.0,119,11.0,0,21296,75.3,33.0,f,3,pc5,1997.0,6
314,0,2,rent,65000.0,verified - income source,n,debt consolidation,113xx,ny,8.62,0.0,3.0,0.0,119,12.0,0,21233,57.1,16.0,f,2,pc3,1990.0,10
315,1,2,rent,30720.0,not verified,n,debt consolidation,983xx,wa,20.47,0.0,3.0,0.0,119,5.0,0,59,1.3,14.0,f,2,pc2,1995.0,9
316,0,4,own,19200.0,not verified,n,debt consolidation,761xx,tx,1.88,1.0,1.0,19.0,119,4.0,0,843,27.2,8.0,f,2,pc5,2005.0,8
317,0,7,mortgage,74760.0,verified - income,n,car,548xx,wi,7.99,0.0,3.0,0.0,72,6.0,2,6028,38.9,12.0,f,1,pc3,1982.0,3
318,0,6,mortgage,24996.0,not verified,n,debt consolidation,437xx,oh,12.34,0.0,1.0,69.0,119,5.0,0,7256,74.8,24.0,f,2,pc3,1998.0,8
319,0,1,mortgage,30000.0,not verified,n,debt consolidation,356xx,al,10.12,3.0,1.0,5.0,119,4.0,0,756,84.0,16.0,f,1,pc5,1999.0,5
320,0,10,mortgage,59000.0,verified - income source,n,credit card,557xx,mn,4.62,0.0,3.0,0.0,119,7.0,0,11243,83.9,14.0,f,2,pc5,1991.0,1
321,0,10,rent,85000.0,not verified,n,vacation,128xx,ny,9.15,0.0,2.0,46.0,100,9.0,1,892,23.5,15.0,f,3,pc5,1992.0,3
322,0,1,own,40000.0,not verified,n,debt consolidation,027xx,ma,12.33,0.0,0.0,0.0,119,5.0,0,5365,78.9,5.0,f,1,pc1,2005.0,12
323,0,4,rent,30852.0,verified - income source,n,debt consolidation,070xx,nj,14.31,0.0,1.0,0.0,119,10.0,0,9467,32.7,33.0,f,2,pc2,1998.0,8
324,0,1,mortgage,85000.0,verified - income source,n,home improvement,951xx,ca,6.07,0.0,4.0,0.0,119,10.0,0,12333,11.2,41.0,f,1,pc3,1992.0,1
325,0,10,rent,75000.0,not verified,n,debt consolidation,103xx,ny,13.61,0.0,2.0,0.0,119,9.0,0,7415,13.8,17.0,f,1,pc1,1991.0,1
326,0,3,rent,104000.0,verified - income,n,educational,065xx,ct,8.75,1.0,1.0,22.0,119,14.0,0,5199,12.5,29.0,f,1,pc3,1991.0,6
327,0,4,rent,28000.0,verified - income,n,medical,774xx,tx,14.36,0.0,0.0,0.0,119,5.0,0,1852,84.2,13.0,f,2,pc1,2004.0,1
