,emp_length,annual_inc,debt_to_income,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,collections_12_mths_ex_med,mths_since_last_major_derog,cr_line_yrs,cr_line_mths,cr_line_days,is_bad,purpose_cat,policy_code,home_ownership,verification_status,initial_list_status,pymnt_plan,zip_code,addr_state,emp_title
164,1,25000.0,7.58,0.0,0.0,81.0,,6.0,0.0,7090,73.1,10.0,0.0,3,2000.0,11.0,1.0,0,10,4,4,0,0,0,671,4,2944
165,4,600000.0,7.09,0.0,1.0,31.0,,9.0,0.0,58222,39.0,38.0,0.0,3,1993.0,4.0,1.0,1,12,4,3,1,0,0,635,4,5848
166,9,95000.0,4.47,0.0,0.0,81.0,,4.0,0.0,13855,42.5,21.0,0.0,1,1987.0,1.0,1.0,0,4,4,0,0,0,0,44,30,4826
167,4,85000.0,5.15,0.0,0.0,,,6.0,0.0,802,0.9,9.0,0.0,2,2006.0,3.0,1.0,0,12,0,4,2,0,0,164,20,7839
168,10,57000.0,28.25,0.0,0.0,,,18.0,0.0,25136,36.2,41.0,0.0,3,1994.0,10.0,1.0,0,4,1,0,1,0,0,569,42,7762
169,10,75288.0,7.73,0.0,0.0,47.0,,6.0,0.0,18352,61.2,19.0,0.0,2,1995.0,12.0,1.0,0,4,4,0,0,0,0,448,14,1951
170,10,124000.0,18.56,0.0,4.0,,,11.0,0.0,117200,91.2,16.0,0.0,3,2000.0,7.0,1.0,0,4,1,0,0,0,0,69,33,5595
171,10,60000.0,9.52,0.0,5.0,,,4.0,0.0,1293,39.2,17.0,0.0,1,1997.0,4.0,1.0,0,4,1,4,2,0,0,464,24,793
172,10,36000.0,2.9,0.0,1.0,,,7.0,0.0,2980,31.7,10.0,0.0,2,2004.0,10.0,1.0,0,4,0,4,1,0,0,76,33,4919
173,1,21000.0,20.11,0.0,0.0,,,4.0,0.0,2797,93.2,8.0,0.0,3,2006.0,2.0,1.0,0,18,2,4,1,0,0,650,4,2582
174,6,36600.0,23.67,0.0,0.0,,,10.0,0.0,624,3.5,33.0,0.0,1,2002.0,4.0,1.0,0,18,0,0,0,0,0,247,10,7841
175,10,87000.0,5.57,1.0,0.0,13.0,,5.0,0.0,5742,55.2,18.0,0.0,1,1986.0,3.0,1.0,0,18,2,0,0,0,0,718,0,2467
176,5,96216.0,1.91,0.0,2.0,,,14.0,0.0,3351,0.4,47.0,0.0,3,1994.0,3.0,1.0,0,8,3,0,1,0,0,671,4,55
177,1,63096.0,2.66,0.0,1.0,,,9.0,0.0,6367,37.3,14.0,0.0,3,1984.0,8.0,1.0,0,4,1,0,0,0,0,536,35,2729
178,7,200000.0,9.55,0.0,1.0,,,29.0,0.0,29680,45.8,41.0,0.0,3,1971.0,4.0,1.0,0,4,2,4,2,0,0,288,9,7828
179,8,35500.0,23.8,1.0,1.0,18.0,,17.0,0.0,5739,26.7,28.0,0.0,1,2001.0,7.0,1.0,0,4,1,0,0,0,0,198,44,6692
180,10,84000.0,23.04,0.0,3.0,39.0,0.0,13.0,0.0,24280,93.4,38.0,0.0,2,1989.0,9.0,1.0,0,21,3,4,0,0,0,674,4,2212
181,1,36000.0,13.43,0.0,3.0,82.0,63.0,8.0,1.0,5049,78.9,17.0,0.0,2,1998.0,1.0,1.0,0,12,2,0,2,0,0,248,10,4747
182,1,30000.0,0.68,0.0,0.0,,,8.0,0.0,893,38.8,11.0,0.0,2,2001.0,8.0,1.0,0,25,3,3,0,0,0,184,44,4239
183,7,42000.0,13.51,0.0,0.0,,,7.0,0.0,1741,18.7,15.0,0.0,3,2003.0,12.0,1.0,0,4,0,3,1,0,0,636,4,3382
184,8,100000.0,24.57,0.0,5.0,,,15.0,0.0,26561,91.5,39.0,0.0,3,1997.0,4.0,1.0,0,18,1,0,2,0,0,658,4,3189
185,4,100000.0,6.05,0.0,0.0,79.0,,5.0,0.0,11006,65.1,36.0,0.0,2,1989.0,12.0,1.0,0,4,3,0,1,0,0,561,42,947
186,9,150000.0,14.9,0.0,6.0,,,14.0,0.0,10976,68.6,22.0,0.0,2,1998.0,3.0,1.0,0,4,1,0,2,0,0,54,30,4639
187,3,62280.0,7.78,0.0,1.0,,,10.0,0.0,13316,33.3,34.0,0.0,3,1990.0,3.0,1.0,0,4,4,4,2,0,0,654,4,4034
188,9,65000.0,16.8,0.0,0.0,,,9.0,0.0,18550,46.4,24.0,0.0,2,1998.0,10.0,1.0,0,4,2,4,0,0,0,703,46,7224
189,10,80070.0,15.42,0.0,0.0,,,15.0,0.0,52856,74.7,39.0,0.0,2,1979.0,8.0,1.0,0,21,4,0,1,0,0,51,30,1411
190,10,72972.35,24.16,0.0,1.0,,,10.0,0.0,17312,60.3,15.0,0.0,3,1991.0,1.0,1.0,0,2,3,0,1,0,0,77,33,2157
191,2,36000.0,10.8,0.0,0.0,,,9.0,0.0,7496,85.2,13.0,0.0,1,2005.0,11.0,1.0,0,4,4,0,2,0,0,657,4,4325
192,1,35000.0,12.82,0.0,0.0,69.0,38.0,10.0,1.0,10862,71.6,22.0,0.0,2,2003.0,10.0,1.0,0,2,2,4,0,0,0,41,6,2580
193,3,42264.0,16.83,1.0,2.0,23.0,,11.0,0.0,8911,53.4,19.0,0.0,1,2001.0,10.0,1.0,0,4,4,4,0,0,0,442,14,3543
194,10,133119.0,19.36,0.0,1.0,,,13.0,0.0,10461,64.6,55.0,0.0,3,1993.0,10.0,1.0,0,2,1,0,2,0,0,265,9,7152
195,8,60996.0,17.82,0.0,0.0,,,14.0,0.0,58504,30.9,34.0,0.0,2,1990.0,4.0,1.0,0,18,0,0,2,0,0,70,33,7643
196,4,28000.0,12.21,1.0,1.0,22.0,,12.0,0.0,6347,70.0,16.0,0.0,2,2005.0,5.0,1.0,1,4,1,4,1,0,0,76,33,1411
197,2,40000.0,19.32,0.0,0.0,34.0,,7.0,0.0,2707,31.5,13.0,0.0,2,2003.0,10.0,1.0,0,4,0,4,0,0,0,549,42,2441
198,1,25040.0,16.29,0.0,0.0,,,5.0,0.0,50638,8.5,8.0,0.0,1,1991.0,1.0,1.0,0,8,1,0,2,0,0,290,1,2333
199,9,150000.0,12.93,0.0,1.0,76.0,,12.0,0.0,58179,84.2,46.0,0.0,2,1995.0,12.0,1.0,0,4,4,0,0,0,0,158,7,2448
200,1,48000.0,14.65,0.0,0.0,,,8.0,0.0,7062,50.1,22.0,0.0,3,1998.0,11.0,1.0,0,12,1,0,2,0,0,515,18,5979
201,1,120000.0,11.7,0.0,3.0,,,10.0,0.0,18131,81.1,25.0,0.0,3,1990.0,9.0,1.0,0,4,2,4,0,0,0,34,6,4639
202,5,14400.0,10.08,0.0,0.0,,,5.0,0.0,6940,31.7,7.0,0.0,2,1995.0,6.0,1.0,0,18,0,3,2,0,0,275,9,6360
203,7,53000.0,18.18,0.0,0.0,,,9.0,0.0,9066,63.8,18.0,0.0,3,1987.0,7.0,1.0,0,2,1,4,0,0,0,671,4,1249
204,2,42452.0,21.14,0.0,2.0,,,13.0,0.0,42470,82.6,17.0,0.0,1,1999.0,9.0,1.0,0,4,1,0,1,0,0,362,34,4411
205,3,67735.0,18.8,0.0,2.0,,,8.0,0.0,18364,75.6,16.0,0.0,2,2004.0,3.0,1.0,0,4,0,0,2,0,0,241,39,4302
206,2,35000.0,3.81,2.0,0.0,5.0,,5.0,0.0,1919,9.7,17.0,0.0,2,1999.0,10.0,1.0,0,4,1,3,1,0,0,675,4,6238
207,10,125004.0,16.07,0.0,1.0,24.0,,19.0,0.0,35178,50.3,34.0,0.0,3,1992.0,5.0,1.0,0,4,4,0,1,0,0,236,39,7232
208,10,44300.0,5.47,0.0,0.0,73.0,110.0,9.0,1.0,5074,35.2,34.0,0.0,1,1994.0,6.0,1.0,0,2,1,0,2,0,0,277,9,1019
209,10,62400.0,20.77,0.0,0.0,,,7.0,0.0,27750,40.3,18.0,0.0,3,1992.0,8.0,1.0,0,4,0,4,1,0,0,658,4,564
210,4,88000.0,15.38,0.0,0.0,34.0,,16.0,0.0,15847,45.5,43.0,0.0,2,1994.0,12.0,1.0,1,5,4,0,1,0,0,650,4,2557
211,2,75000.0,0.72,0.0,1.0,,,7.0,0.0,370,2.1,8.0,0.0,1,2004.0,9.0,1.0,0,8,3,4,2,0,0,635,4,4680
212,10,43800.0,12.66,0.0,1.0,32.0,,14.0,0.0,3294,70.1,30.0,0.0,1,1995.0,7.0,1.0,1,4,3,0,0,0,0,57,30,4812
213,5,60000.0,20.24,0.0,0.0,26.0,,10.0,0.0,10026,77.7,23.0,0.0,1,1999.0,10.0,1.0,0,25,3,4,1,0,0,688,4,4639
214,1,50000.0,26.86,0.0,0.0,0.0,0.0,10.0,0.0,18579,82.9,20.0,0.0,2,1998.0,3.0,1.0,0,4,0,4,0,0,0,660,4,2695
215,3,49800.0,9.61,0.0,2.0,,,7.0,0.0,2834,4.8,27.0,0.0,3,1970.0,3.0,1.0,0,4,4,0,2,0,0,292,1,3607
216,10,40000.0,14.58,0.0,2.0,,,17.0,0.0,7497,12.1,30.0,0.0,2,1999.0,12.0,1.0,0,4,2,0,2,0,0,372,22,6838
217,9,62400.0,14.88,0.0,0.0,29.0,,8.0,0.0,1268,31.7,19.0,0.0,2,1998.0,8.0,1.0,0,16,0,0,2,0,0,323,17,3187
218,3,48000.0,19.93,0.0,5.0,33.0,,9.0,0.0,4187,63.4,13.0,0.0,1,1982.0,4.0,1.0,0,4,1,4,1,0,0,692,11,5256
219,1,37000.0,9.54,0.0,0.0,,,7.0,0.0,8619,57.1,15.0,0.0,3,1996.0,9.0,1.0,0,2,2,3,2,0,0,422,23,6705
220,10,42000.0,11.09,0.0,2.0,49.0,,7.0,0.0,3628,26.1,13.0,0.0,3,2001.0,12.0,1.0,0,8,0,3,0,0,0,440,14,709
221,2,42000.0,13.49,0.0,0.0,,,9.0,0.0,11817,15.7,42.0,0.0,3,1994.0,11.0,1.0,0,6,2,4,0,0,0,532,35,1132
222,5,33600.0,8.04,0.0,0.0,,,3.0,0.0,11,0.4,20.0,0.0,1,2003.0,6.0,1.0,1,21,0,4,2,0,0,650,4,2849
223,3,42500.0,15.76,0.0,0.0,,,7.0,0.0,6775,97.7,7.0,0.0,2,2003.0,3.0,1.0,0,12,2,4,2,0,0,161,20,3370
224,10,54000.0,14.36,1.0,0.0,23.0,,4.0,0.0,8828,58.9,22.0,0.0,3,1987.0,1.0,1.0,0,4,4,3,1,0,0,530,35,1300
225,8,82000.0,10.38,0.0,1.0,,116.0,11.0,1.0,5045,71.1,16.0,0.0,1,2001.0,2.0,1.0,1,10,0,4,1,0,0,661,4,669
226,3,357000.0,16.42,0.0,3.0,,,26.0,0.0,24199,46.8,63.0,0.0,2,1988.0,1.0,1.0,0,4,0,0,1,0,0,42,6,3836
227,10,30000.0,18.88,1.0,1.0,15.0,,24.0,0.0,9301,14.9,37.0,0.0,1,1993.0,1.0,1.0,0,4,2,0,0,0,0,191,44,1835
228,5,52800.0,15.43,0.0,1.0,61.0,101.0,7.0,1.0,6286,48.7,20.0,0.0,1,1995.0,6.0,1.0,0,25,0,0,2,0,0,193,44,6057
229,1,70000.0,6.07,0.0,1.0,24.0,0.0,13.0,0.0,5967,19.8,17.0,0.0,3,2000.0,8.0,1.0,0,2,2,4,0,0,0,64,33,4843
230,10,92000.0,21.65,1.0,1.0,12.0,,14.0,0.0,3565,79.2,30.0,0.0,3,1991.0,7.0,1.0,0,8,1,0,2,0,0,373,22,424
231,3,4200.0,0.0,0.0,0.0,,,6.0,0.0,0,,6.0,0.0,2,2005.0,8.0,1.0,0,6,4,4,0,0,0,14,19,1522
232,7,67200.0,7.68,0.0,0.0,,,16.0,0.0,12007,39.5,30.0,0.0,3,1996.0,11.0,1.0,0,0,1,0,2,0,0,652,4,7355
233,6,35000.0,24.69,0.0,1.0,43.0,,12.0,0.0,17411,64.0,21.0,0.0,1,2001.0,10.0,1.0,0,4,1,0,0,0,0,445,14,3339
234,1,60000.0,8.24,0.0,1.0,37.0,,13.0,0.0,6725,70.4,28.0,0.0,2,1994.0,2.0,1.0,0,4,4,4,2,0,0,658,4,7806
235,2,60000.0,22.5,0.0,0.0,36.0,,8.0,0.0,30862,58.5,25.0,0.0,1,1996.0,4.0,1.0,0,4,4,4,1,0,0,176,44,7526
236,7,87000.0,3.94,0.0,1.0,,,6.0,0.0,10569,67.3,10.0,0.0,1,2007.0,1.0,1.0,0,4,2,4,0,0,0,42,6,6144
237,1,36000.0,10.73,1.0,0.0,3.0,,11.0,0.0,870,4.1,34.0,0.0,3,1991.0,10.0,1.0,1,4,3,4,1,0,0,652,4,5933
238,2,60000.0,22.62,0.0,1.0,,,13.0,0.0,10521,45.3,27.0,0.0,1,2000.0,7.0,1.0,0,2,3,4,2,0,0,649,4,3801
239,10,57000.0,10.46,0.0,2.0,58.0,,10.0,0.0,35245,57.3,16.0,0.0,2,2001.0,3.0,1.0,0,4,0,0,0,0,0,437,14,4524
240,10,900000.0,1.04,3.0,0.0,5.0,,6.0,0.0,301,13.1,22.0,0.0,3,1999.0,11.0,1.0,0,25,2,4,2,0,0,64,33,3558
241,2,37200.0,22.61,0.0,0.0,,,6.0,0.0,10533,49.0,8.0,0.0,1,2005.0,2.0,1.0,0,4,1,4,2,0,0,249,10,5450
242,8,77000.0,9.86,0.0,1.0,,,11.0,0.0,10526,19.7,27.0,0.0,3,1999.0,4.0,1.0,0,8,3,0,0,0,0,412,23,6915
243,2,31000.0,19.21,0.0,3.0,,116.0,6.0,1.0,714,10.1,15.0,0.0,3,1996.0,6.0,1.0,0,18,2,4,0,0,0,654,4,5931
244,6,75000.0,20.56,0.0,7.0,,,12.0,0.0,21166,72.7,37.0,0.0,1,1998.0,11.0,1.0,0,18,0,0,0,0,0,38,6,1471
245,1,60000.0,14.6,0.0,1.0,49.0,,10.0,0.0,7708,48.5,15.0,0.0,2,2001.0,6.0,1.0,0,2,2,4,0,0,0,280,9,2088
246,10,89200.0,3.63,0.0,7.0,39.0,,5.0,0.0,15306,51.2,35.0,0.0,3,1994.0,1.0,1.0,0,4,4,0,0,0,0,5,19,7055
247,1,123000.0,12.06,0.0,0.0,,,7.0,0.0,37784,70.1,13.0,0.0,3,1992.0,1.0,1.0,0,18,2,4,0,0,0,635,4,1857
248,3,50000.0,5.88,0.0,3.0,,56.0,7.0,1.0,5305,16.8,16.0,0.0,3,1995.0,5.0,1.0,0,2,0,0,0,0,0,164,20,3327
249,2,42000.0,18.23,0.0,3.0,33.0,,10.0,0.0,4836,62.0,29.0,0.0,3,1993.0,11.0,1.0,0,2,2,0,0,0,0,650,4,6292
250,2,63000.0,10.82,0.0,1.0,24.0,,11.0,0.0,10513,32.0,20.0,0.0,2,2000.0,6.0,1.0,0,4,0,0,1,0,0,630,32,6822
251,4,60000.0,14.98,0.0,0.0,,,10.0,0.0,3089,23.8,26.0,0.0,2,2000.0,7.0,1.0,0,2,3,4,1,0,0,660,4,997
252,2,90000.0,10.33,0.0,1.0,79.0,,14.0,0.0,8533,18.0,52.0,0.0,1,1998.0,7.0,1.0,0,16,3,0,1,0,0,275,9,1973
253,2,40000.0,15.57,0.0,2.0,,,6.0,0.0,1801,62.1,12.0,0.0,2,2003.0,9.0,1.0,0,12,0,4,0,0,0,69,33,5246
254,5,140987.0,5.75,0.0,0.0,,,6.0,0.0,0,0.0,30.0,0.0,2,1994.0,12.0,1.0,0,8,2,0,0,0,0,403,47,7205
255,0,63000.0,7.81,0.0,0.0,,,6.0,0.0,271,1.1,16.0,0.0,1,1992.0,3.0,1.0,0,12,2,3,0,0,0,629,32,4639
256,4,110313.0,19.11,1.0,0.0,8.0,,22.0,0.0,79747,28.1,35.0,0.0,3,1994.0,2.0,1.0,0,4,1,0,1,0,0,440,14,5256
257,7,34000.0,21.85,0.0,1.0,41.0,,19.0,0.0,12806,38.6,22.0,0.0,2,2003.0,9.0,1.0,1,14,1,3,0,0,0,187,44,6084
258,4,110000.0,8.23,0.0,1.0,72.0,,7.0,0.0,15533,79.3,14.0,0.0,3,1994.0,11.0,1.0,0,4,1,4,0,0,0,671,4,2750
259,1,27600.0,22.26,0.0,1.0,,,12.0,0.0,1742,29.5,21.0,0.0,1,2001.0,1.0,1.0,0,12,4,3,0,0,0,426,40,4639
260,9,56500.0,22.81,0.0,0.0,,,10.0,0.0,22617,91.2,23.0,0.0,3,1995.0,12.0,1.0,1,4,3,0,0,0,0,477,24,3559
261,10,120000.0,16.28,0.0,0.0,,,15.0,0.0,73257,60.0,32.0,0.0,1,1990.0,11.0,1.0,0,8,0,0,0,0,0,583,5,4180
262,10,97000.0,13.77,0.0,2.0,70.0,95.0,13.0,1.0,5816,56.5,40.0,0.0,3,1993.0,10.0,1.0,0,2,3,0,0,0,0,436,14,4229
263,10,75000.0,14.86,0.0,3.0,,101.0,6.0,1.0,2411,86.1,11.0,0.0,1,2001.0,7.0,1.0,0,4,1,4,1,0,0,630,32,4290
264,3,49008.0,17.87,0.0,1.0,43.0,,15.0,0.0,5103,64.6,25.0,0.0,2,1998.0,6.0,1.0,0,12,0,4,2,0,0,411,23,2134
265,4,117000.0,6.33,1.0,0.0,4.0,,11.0,0.0,13657,29.9,25.0,0.0,3,2000.0,4.0,1.0,0,4,2,4,1,0,0,636,4,6016
266,9,73000.0,12.13,0.0,0.0,,101.0,7.0,1.0,5879,70.8,32.0,0.0,3,1997.0,8.0,1.0,0,4,2,4,0,0,0,679,4,3802
267,10,38000.0,13.45,0.0,0.0,,,7.0,0.0,3199,7.4,23.0,0.0,1,1996.0,10.0,1.0,0,4,3,3,0,0,0,136,37,5473
268,3,48000.0,6.25,1.0,0.0,20.0,,4.0,0.0,1730,41.2,4.0,0.0,2,2006.0,9.0,1.0,0,6,2,4,0,0,0,703,46,6050
269,10,90000.0,9.56,0.0,3.0,44.0,,8.0,0.0,18158,55.2,28.0,0.0,1,1997.0,9.0,1.0,0,4,4,0,1,0,0,442,14,5857
270,1,42000.0,3.8,0.0,1.0,70.0,,3.0,0.0,3467,47.5,8.0,0.0,1,2001.0,10.0,1.0,1,19,3,4,0,0,0,163,20,1906
271,4,36000.0,15.2,0.0,0.0,,,8.0,0.0,16843,56.9,14.0,0.0,2,1995.0,10.0,1.0,0,4,2,4,2,0,0,342,34,4639
272,1,57600.0,17.25,1.0,3.0,23.0,,13.0,0.0,11969,36.3,25.0,0.0,3,2000.0,3.0,1.0,1,18,0,0,0,0,0,373,22,3977
273,4,43200.0,6.36,0.0,1.0,0.0,0.0,2.0,0.0,1069,42.8,3.0,0.0,2,2006.0,7.0,1.0,0,4,0,4,0,0,0,109,33,7347
274,10,90000.0,9.87,0.0,3.0,,,16.0,0.0,5163,4.0,35.0,0.0,3,1972.0,9.0,1.0,0,2,1,3,0,0,0,621,31,4639
275,5,48000.0,22.45,0.0,0.0,68.0,68.0,8.0,1.0,15260,77.9,16.0,0.0,3,1987.0,1.0,1.0,0,2,2,0,1,0,0,172,20,5895
276,10,64000.0,18.26,0.0,1.0,48.0,,17.0,0.0,6060,35.9,37.0,0.0,3,1994.0,6.0,1.0,0,4,1,4,2,0,0,378,22,6759
277,3,67200.0,14.29,0.0,0.0,59.0,,6.0,0.0,22290,78.8,20.0,0.0,2,2000.0,12.0,1.0,0,4,0,4,2,1,0,549,42,5898
278,10,55000.0,11.74,0.0,0.0,,,14.0,0.0,19639,74.7,33.0,0.0,3,1997.0,1.0,1.0,0,8,3,0,2,1,0,104,33,2069
279,4,20160.0,28.33,0.0,0.0,,,7.0,0.0,5275,42.2,11.0,0.0,1,1996.0,10.0,1.0,0,4,4,4,0,0,0,165,20,7631
280,1,50000.0,19.22,0.0,0.0,49.0,,16.0,0.0,5896,57.8,39.0,0.0,1,2000.0,10.0,1.0,0,25,3,4,1,1,0,77,33,829
281,1,28500.0,24.63,0.0,0.0,,,12.0,0.0,9193,28.5,15.0,0.0,3,1987.0,12.0,1.0,0,4,3,4,0,1,0,640,4,5685
282,5,80000.0,0.6,0.0,6.0,80.0,,7.0,0.0,3312,10.4,12.0,0.0,2,2000.0,3.0,1.0,0,10,1,4,0,1,0,660,4,221
283,1,45000.0,10.77,0.0,0.0,,,10.0,0.0,0,0.0,38.0,0.0,1,1999.0,8.0,1.0,0,4,1,4,1,1,0,76,33,4639
284,2,40000.0,7.53,0.0,0.0,24.0,,2.0,0.0,0,0.0,14.0,0.0,3,2000.0,9.0,1.0,0,4,4,4,1,1,0,220,27,876
285,1,17280.0,9.58,0.0,0.0,31.0,,15.0,0.0,3962,32.2,18.0,0.0,3,2005.0,11.0,1.0,0,4,0,4,0,1,0,486,24,4293
286,2,52000.0,12.02,0.0,0.0,,,7.0,0.0,5871,77.9,17.0,0.0,1,2005.0,8.0,1.0,0,4,2,4,2,0,0,159,44,1864
287,4,60000.0,12.14,0.0,3.0,58.0,,5.0,0.0,4869,74.2,28.0,0.0,3,1992.0,7.0,1.0,0,12,3,0,0,0,0,59,30,6800
288,10,60000.0,15.98,0.0,0.0,,,11.0,0.0,20948,65.3,28.0,0.0,2,1996.0,7.0,1.0,0,18,4,0,0,0,0,542,42,3681
289,2,45000.0,4.93,0.0,0.0,,,3.0,0.0,7166,82.4,4.0,0.0,1,2005.0,9.0,1.0,0,2,1,4,0,0,0,542,42,4677
290,1,108000.0,2.16,0.0,0.0,,,4.0,0.0,11817,55.5,8.0,0.0,3,1995.0,4.0,1.0,0,12,2,0,2,0,0,660,4,5725
291,10,250000.0,5.4,0.0,1.0,63.0,,10.0,0.0,11356,78.7,28.0,0.0,2,1990.0,12.0,1.0,0,4,3,0,1,0,0,42,6,220
292,1,81000.0,7.5,0.0,0.0,,96.0,4.0,1.0,9222,78.8,18.0,0.0,2,1993.0,10.0,1.0,0,4,3,0,0,0,0,706,46,1435
293,4,123000.0,15.7,0.0,0.0,,,11.0,0.0,13213,97.1,18.0,0.0,1,1988.0,11.0,1.0,0,21,1,4,0,0,0,69,33,953
294,10,63000.0,0.21,1.0,0.0,16.0,,10.0,0.0,48,0.4,28.0,0.0,2,2001.0,8.0,1.0,0,8,2,0,1,0,0,44,30,4053
295,2,76000.0,1.66,0.0,0.0,28.0,,6.0,0.0,5216,68.6,9.0,0.0,2,2007.0,4.0,1.0,0,21,4,4,1,0,0,12,19,2311
296,3,54000.0,16.29,0.0,0.0,,,7.0,0.0,4688,16.4,20.0,0.0,3,1997.0,12.0,1.0,0,4,2,0,0,0,0,335,17,6899
297,1,14400.0,11.42,0.0,0.0,,,15.0,0.0,4419,39.5,20.0,0.0,2,1982.0,12.0,1.0,0,4,0,4,0,0,0,61,30,3222
298,4,90000.0,14.64,0.0,0.0,,,9.0,0.0,37691,90.4,20.0,0.0,3,1997.0,10.0,1.0,0,4,0,4,1,0,0,64,33,5453
299,1,24000.0,21.75,0.0,2.0,52.0,,11.0,0.0,1219,7.2,22.0,0.0,3,2004.0,4.0,1.0,0,0,3,4,0,0,0,7,19,4639
300,2,85000.0,11.21,0.0,5.0,,,13.0,0.0,11196,31.9,19.0,0.0,1,2004.0,6.0,1.0,0,18,3,0,0,0,0,577,42,3789
301,4,55000.0,17.5,0.0,0.0,,,7.0,0.0,15103,78.3,12.0,0.0,3,2000.0,12.0,1.0,0,25,3,4,0,0,0,658,4,6469
302,1,35004.0,21.36,0.0,0.0,78.0,,10.0,0.0,10638,61.8,26.0,0.0,1,1999.0,12.0,1.0,0,4,3,4,2,0,0,91,33,6567
303,1,90000.0,12.75,0.0,0.0,,,9.0,0.0,16231,55.1,36.0,0.0,3,1997.0,9.0,1.0,1,4,3,0,2,0,0,378,22,2550
304,10,117000.0,5.78,2.0,0.0,6.0,,23.0,0.0,23611,32.7,42.0,0.0,3,1980.0,9.0,1.0,0,18,4,0,0,0,0,9,19,3881
305,1,59000.0,8.95,0.0,4.0,,,5.0,0.0,18995,62.9,12.0,0.0,3,1999.0,10.0,1.0,0,4,2,0,0,0,0,20,29,5833
306,2,105000.0,19.28,0.0,1.0,,,16.0,0.0,38836,91.6,40.0,0.0,2,1998.0,12.0,1.0,0,16,2,0,0,0,0,81,33,2296
307,5,84000.0,7.26,0.0,0.0,,,11.0,0.0,13017,39.4,21.0,0.0,2,1996.0,6.0,1.0,0,12,4,0,0,0,0,588,5,5158
308,1,66800.0,13.01,0.0,1.0,,,7.0,0.0,11864,71.0,9.0,0.0,1,1996.0,1.0,1.0,0,16,3,0,2,0,0,188,44,6342
309,1,32000.0,9.26,0.0,0.0,30.0,,5.0,0.0,27265,64.5,10.0,0.0,2,2002.0,12.0,1.0,1,21,1,0,1,0,0,196,44,6010
310,9,95000.0,7.3,0.0,0.0,,,6.0,0.0,2886,11.6,11.0,0.0,1,2000.0,11.0,1.0,0,8,4,0,2,0,0,652,4,7355
311,8,80004.0,9.06,0.0,1.0,,,8.0,0.0,21747,58.0,21.0,0.0,3,1989.0,1.0,1.0,0,4,0,0,1,0,0,5,19,6686
312,1,48500.0,17.1,0.0,1.0,,,13.0,0.0,13365,50.2,21.0,0.0,1,2003.0,5.0,1.0,0,4,1,4,2,0,0,159,44,4390
313,3,110000.0,8.21,0.0,1.0,,,11.0,0.0,21296,75.3,33.0,0.0,3,1997.0,6.0,1.0,0,4,4,4,1,0,0,671,4,7
314,2,65000.0,8.62,0.0,3.0,,,12.0,0.0,21233,57.1,16.0,0.0,2,1990.0,10.0,1.0,0,4,2,4,2,0,0,77,33,5497
315,2,30720.0,20.47,0.0,3.0,,,5.0,0.0,59,1.3,14.0,0.0,2,1995.0,9.0,1.0,1,4,1,4,0,0,0,706,46,1303
316,4,19200.0,1.88,1.0,1.0,19.0,,4.0,0.0,843,27.2,8.0,0.0,2,2005.0,8.0,1.0,0,4,4,3,0,0,0,550,42,6046
317,7,74760.0,7.99,0.0,3.0,,72.0,6.0,2.0,6028,38.9,12.0,0.0,1,1982.0,3.0,1.0,0,0,2,0,1,0,0,408,47,7354
318,6,24996.0,12.34,0.0,1.0,69.0,,5.0,0.0,7256,74.8,24.0,0.0,2,1998.0,8.0,1.0,0,4,2,0,0,0,0,347,34,4989
319,1,30000.0,10.12,3.0,1.0,5.0,,4.0,0.0,756,84.0,16.0,0.0,1,1999.0,5.0,1.0,0,4,4,0,0,0,0,295,1,4047
320,10,59000.0,4.62,0.0,3.0,,,7.0,0.0,11243,83.9,14.0,0.0,2,1991.0,1.0,1.0,0,2,4,0,2,0,0,414,23,7816
321,10,85000.0,9.15,0.0,2.0,46.0,100.0,9.0,1.0,892,23.5,15.0,0.0,3,1992.0,3.0,1.0,0,23,4,4,0,0,0,92,33,5371
322,1,40000.0,12.33,0.0,0.0,,,5.0,0.0,5365,78.9,5.0,0.0,1,2005.0,12.0,1.0,0,4,0,3,0,0,0,17,19,4639
323,4,30852.0,14.31,0.0,1.0,,,10.0,0.0,9467,32.7,33.0,0.0,2,1998.0,8.0,1.0,0,4,1,4,2,0,0,44,30,5130
324,1,85000.0,6.07,0.0,4.0,,,10.0,0.0,12333,11.2,41.0,0.0,1,1992.0,1.0,1.0,0,8,2,0,2,0,0,680,4,5320
325,10,75000.0,13.61,0.0,2.0,,,9.0,0.0,7415,13.8,17.0,0.0,1,1991.0,1.0,1.0,0,4,0,4,0,0,0,67,33,1644
326,3,104000.0,8.75,1.0,1.0,22.0,,14.0,0.0,5199,12.5,29.0,0.0,1,1991.0,6.0,1.0,0,6,2,4,1,0,0,39,6,996
327,4,28000.0,14.36,0.0,0.0,,,5.0,0.0,1852,84.2,13.0,0.0,2,2004.0,1.0,1.0,0,14,0,4,1,0,0,560,42,886
328,10,120000.0,4.39,0.0,0.0,,,11.0,0.0,26090,23.0,22.0,0.0,1,1996.0,5.0,1.0,0,16,1,0,2,0,0,660,4,3302
